	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2137	42899555	Peptostreptococcus anaerobius	Drug	RxNorm	Ingredient	S	1311307	20121001	20991231	
2138	42900204	strontium carbonate preparation	Drug	RxNorm	Ingredient	S	1311308	20121001	20991231	
2139	42899716	salsolinol	Drug	RxNorm	Ingredient	S	1311309	20121001	20991231	
2140	42899873	Primula veris extract	Drug	RxNorm	Ingredient	S	1311310	20121001	20991231	
2141	42900555	sodium hypophosphite	Drug	RxNorm	Ingredient	S	1311313	20121001	20991231	
2142	42899019	ferric picrate preparation	Drug	RxNorm	Ingredient	S	1311314	20121001	20991231	
2143	42900132	Sus scrofa capillary tissue preparation	Drug	RxNorm	Ingredient	S	1311315	20121001	20991231	
2144	42900134	Sus scrofa cerebellum preparation	Drug	RxNorm	Ingredient	S	1311316	20121001	20991231	
2145	42900135	Sus scrofa cerebral cortex preparation	Drug	RxNorm	Ingredient	S	1311317	20121001	20991231	
2146	42899319	Lonicera xylosteum fruit extract	Drug	RxNorm	Ingredient	S	1311318	20121001	20991231	
2147	42899869	pork collagen preparation	Drug	RxNorm	Ingredient	S	1311319	20121001	20991231	
2148	42900138	Sus scrofa conjunctiva preparation	Drug	RxNorm	Ingredient	S	1311320	20121001	20991231	
2149	42900139	Sus scrofa corpus luteum preparation	Drug	RxNorm	Ingredient	S	1311321	20121001	20991231	
2150	42900131	Sus scrofa bronchus preparation	Drug	RxNorm	Ingredient	S	1311322	20121001	20991231	
2151	42900140	Sus scrofa diencephalon preparation	Drug	RxNorm	Ingredient	S	1311324	20121001	20991231	
2152	42900141	Sus scrofa duodenum preparation	Drug	RxNorm	Ingredient	S	1311325	20121001	20991231	
2153	42900142	Sus scrofa embryo preparation	Drug	RxNorm	Ingredient	S	1311327	20121001	20991231	
2154	42900143	Sus scrofa esophagus preparation	Drug	RxNorm	Ingredient	S	1311328	20121001	20991231	
2155	42900152	Sus scrofa jejunum preparation	Drug	RxNorm	Ingredient	S	1311329	20121001	20991231	
2156	42900156	Sus scrofa lung preparation	Drug	RxNorm	Ingredient	S	1311330	20121001	20991231	
2157	42900158	Sus scrofa mammary gland preparation	Drug	RxNorm	Ingredient	S	1311332	20121001	20991231	
2158	42899363	Lycosa tarantula preparation	Drug	RxNorm	Ingredient		1311333	20121001	20121202	U
2159	42900160	Sus scrofa nasal mucosa preparation	Drug	RxNorm	Ingredient	S	1311334	20121001	20991231	
2160	42899582	Origanum majorana extract	Drug	RxNorm	Ingredient		1311335	20121001	20121202	U
2161	42900163	Sus scrofa ovary preparation	Drug	RxNorm	Ingredient	S	1311336	20121001	20991231	
2162	42900164	Sus scrofa pancreas preparation	Drug	RxNorm	Ingredient	S	1311337	20121001	20991231	
2163	42900168	Sus scrofa placenta preparation	Drug	RxNorm	Ingredient	S	1311338	20121001	20991231	
2164	42899584	Ornithogalum umbellatum extract	Drug	RxNorm	Ingredient		1311339	20121001	20121202	U
2165	42900169	Sus scrofa prostate preparation	Drug	RxNorm	Ingredient	S	1311340	20121001	20991231	
2166	42900170	Sus scrofa pylorus preparation	Drug	RxNorm	Ingredient	S	1311341	20121001	20991231	
2167	42900171	Sus scrofa rectum preparation	Drug	RxNorm	Ingredient	S	1311343	20121001	20991231	
2168	42900176	Sus scrofa spleen preparation	Drug	RxNorm	Ingredient	S	1311344	20121001	20991231	
2169	42900178	Sus scrofa superior gastric plexus preparation	Drug	RxNorm	Ingredient	S	1311346	20121001	20991231	
2170	42900180	Sus scrofa temporal lobe preparation	Drug	RxNorm	Ingredient	S	1311347	20121001	20991231	
2171	42900165	Sus scrofa parathyroid gland preparation	Drug	RxNorm	Ingredient	S	1311348	20121001	20991231	
2172	42900182	Sus scrofa testicle preparation	Drug	RxNorm	Ingredient	S	1311349	20121001	20991231	
2173	42900184	Sus scrofa thalamus preparation	Drug	RxNorm	Ingredient	S	1311350	20121001	20991231	
2174	42899510	Kamala extract	Drug	RxNorm	Ingredient		1311351	20121001	20121202	U
2175	42900187	Sus scrofa tooth preparation	Drug	RxNorm	Ingredient	S	1311354	20121001	20991231	
2176	42900188	Sus scrofa umbilical cord preparation	Drug	RxNorm	Ingredient	S	1311355	20121001	20991231	
2177	42900189	Sus scrofa ureter preparation	Drug	RxNorm	Ingredient	S	1311356	20121001	20991231	
2178	42900190	Sus scrofa urethra preparation	Drug	RxNorm	Ingredient	S	1311358	20121001	20991231	
2179	42900191	Sus scrofa urinary bladder preparation	Drug	RxNorm	Ingredient	S	1311359	20121001	20991231	
2180	42900192	Sus scrofa uterus preparation	Drug	RxNorm	Ingredient	S	1311360	20121001	20991231	
2181	42900144	Sus scrofa eye preparation	Drug	RxNorm	Ingredient	S	1311361	20121001	20991231	
2182	42899580	potassium sodium tartrate	Drug	RxNorm	Ingredient	S	1311363	20121001	20991231	
2183	42900151	Sus scrofa intervertebral disc preparation	Drug	RxNorm	Ingredient	S	1311365	20121001	20991231	
2184	42900122	Sus scrofa achilles tendon preparation	Drug	RxNorm	Ingredient	S	1311366	20121001	20991231	
2185	42900154	Sus scrofa knee joint preparation	Drug	RxNorm	Ingredient	S	1311367	20121001	20991231	
2186	42899918	Plantago major extract	Drug	RxNorm	Ingredient	S	1311368	20121001	20991231	
2187	42900072	sodium succinate	Drug	RxNorm	Ingredient	S	1311370	20121001	20991231	
2188	42900069	trehalose	Drug	RxNorm	Ingredient	S	1311373	20121001	20991231	
2189	42899264	Gardenia jasminoides fruit extract	Drug	RxNorm	Ingredient	S	1311374	20121001	20991231	
2190	42900483	kerosene	Drug	RxNorm	Ingredient	S	1311375	20121001	20991231	
2191	42898756	Chamaemelum nobile extract	Drug	RxNorm	Ingredient	S	1311376	20121001	20991231	
2192	42900432	potassium silicate	Drug	RxNorm	Ingredient	S	1311377	20121001	20991231	
2193	42900012	xylene	Drug	RxNorm	Ingredient	S	1311378	20121001	20991231	
2194	42900105	sulfur iodide	Drug	RxNorm	Ingredient	S	1311379	20121001	20991231	
2195	42900474	interleukin-11	Drug	RxNorm	Ingredient	S	1311380	20121001	20991231	
2196	42900051	toluene	Drug	RxNorm	Ingredient	S	1311381	20121001	20991231	
2197	42900425	potassium cation	Drug	RxNorm	Ingredient		1311382	20121001	20121202	U
2198	42899309	Lobaria pulmonaria extract	Drug	RxNorm	Ingredient		1311383	20121001	20121202	U
2199	42900070	tellurium	Drug	RxNorm	Ingredient	S	1311384	20121001	20991231	
2200	42899740	sinusitisinum	Drug	RxNorm	Ingredient	S	1311385	20121001	20991231	
2201	42899809	skatole	Drug	RxNorm	Ingredient	S	1311386	20121001	20991231	
2202	42898681	chlorogenic acid	Drug	RxNorm	Ingredient	S	1311387	20121001	20991231	
2203	42899109	holmium	Drug	RxNorm	Ingredient	S	1311388	20121001	20991231	
2204	42899258	gallic acid	Drug	RxNorm	Ingredient	S	1311389	20121001	20991231	
2205	42899728	santonin	Drug	RxNorm	Ingredient	S	1311390	20121001	20991231	
2206	42899650	nitric acid	Drug	RxNorm	Ingredient	S	1311391	20121001	20991231	
2207	42899870	pork intestine preparation	Drug	RxNorm	Ingredient	S	1311392	20121001	20991231	
2208	42898385	amber	Drug	RxNorm	Ingredient	S	1311393	20121001	20991231	
2209	42899768	Sedum acre extract	Drug	RxNorm	Ingredient		1311394	20121001	20121202	U
2210	42899929	Poa pratensis top extract	Drug	RxNorm	Ingredient		1311395	20121001	20121202	U
2211	42899412	magnesium ascorbate	Drug	RxNorm	Ingredient	S	1311396	20121001	20991231	
2212	42900350	caffeic acid	Drug	RxNorm	Ingredient	S	1311397	20121001	20991231	
2213	42899310	Lobelia spicata leaf extract	Drug	RxNorm	Ingredient	S	1311398	20121001	20991231	
2214	42899064	Drimia maritima bulb extract	Drug	RxNorm	Ingredient	S	1311399	20121001	20991231	
2215	42899528	Levisticum officinale leaf extract	Drug	RxNorm	Ingredient		1311400	20121001	20121202	U
2216	42899516	Leonurus cardiaca extract	Drug	RxNorm	Ingredient		1311401	20121001	20121202	U
2217	42899790	rhodium	Drug	RxNorm	Ingredient	S	1311402	20121001	20991231	
2218	42900104	Spongilla lacustris extract	Drug	RxNorm	Ingredient		1311403	20121001	20121202	U
2219	42899489	Larix decidua resin	Drug	RxNorm	Ingredient	S	1311404	20121001	20991231	
2220	42899874	Phleum pratense top extract	Drug	RxNorm	Ingredient		1311405	20121001	20121202	U
2221	42900088	Sorghum bicolor pollen extract	Drug	RxNorm	Ingredient	S	1311406	20121001	20991231	
2222	42898339	antimony	Drug	RxNorm	Ingredient	S	1311407	20121001	20991231	
2223	42900048	Trifolium pratense pollen extract	Drug	RxNorm	Ingredient		1311409	20121001	20181202	D
2224	42900475	maitake extract	Drug	RxNorm	Ingredient	S	1311410	20121001	20991231	
2225	42898323	Anemone americana extract	Drug	RxNorm	Ingredient	S	1311411	20121001	20991231	
2226	42898841	Cryptosporidium parvum	Drug	RxNorm	Ingredient		1311474	20121001	20121202	U
2227	42900486	mercuric sulfate	Drug	RxNorm	Ingredient	S	1311475	20121001	20991231	
2228	42898570	bromine	Drug	RxNorm	Ingredient	S	1311476	20121001	20991231	
2229	42898963	Chondrus crispus extract	Drug	RxNorm	Ingredient	S	1311477	20121001	20991231	
2230	42898737	carbon disulfide	Drug	RxNorm	Ingredient	S	1311478	20121001	20991231	
2231	42898999	frankincense extract	Drug	RxNorm	Ingredient	S	1311479	20121001	20991231	
2232	42899665	neodymium	Drug	RxNorm	Ingredient	S	1311480	20121001	20991231	
2233	42899951	praseodymium	Drug	RxNorm	Ingredient	S	1311481	20121001	20991231	
2234	42899021	dysprosium	Drug	RxNorm	Ingredient	S	1311482	20121001	20991231	
2235	42899035	erbium	Drug	RxNorm	Ingredient	S	1311483	20121001	20991231	
2236	42898975	europium	Drug	RxNorm	Ingredient	S	1311484	20121001	20991231	
2237	42900367	cetyl palmitate	Drug	RxNorm	Ingredient	S	1311485	20121001	20991231	
2238	42900416	poly(vinylpyrrolidone-co-vinyl-acetate)	Drug	RxNorm	Ingredient	S	1311488	20121001	20991231	
2239	42899841	rubidium	Drug	RxNorm	Ingredient	S	1311489	20121001	20991231	
2240	42900224	tantalum	Drug	RxNorm	Ingredient	S	1311490	20121001	20991231	
2241	42898386	ambergris	Drug	RxNorm	Ingredient	S	1311494	20121001	20991231	
2242	42900085	thulium	Drug	RxNorm	Ingredient	S	1311496	20121001	20991231	
2243	42899425	Melissa officinalis extract	Drug	RxNorm	Ingredient	S	1311497	20121001	20991231	
2244	42900038	ytterbium	Drug	RxNorm	Ingredient	S	1311498	20121001	20991231	
2245	42899737	sea salt	Drug	RxNorm	Ingredient	S	1311499	20121001	20991231	
2246	42900491	mebrofenin	Drug	RxNorm	Ingredient	S	1311500	20121001	20991231	
2247	42899819	Rosa canina fruit extract	Drug	RxNorm	Ingredient	S	1311501	20121001	20991231	
2248	42898412	aluminum	Drug	RxNorm	Ingredient	S	1311504	20121001	20991231	
2249	42898316	glycyrrhizin, ammoniated	Drug	RxNorm	Ingredient	S	1311505	20121001	20991231	
2250	42899194	glycyrrhetinic acid	Drug	RxNorm	Ingredient	S	1311506	20121001	20991231	
2251	42899026	enzacamene	Drug	RxNorm	Ingredient	S	1311507	20121001	20991231	
2252	42899583	Origanum vulgare subsp. hirtum flower extract	Drug	RxNorm	Ingredient	S	1311508	20121001	20991231	
2253	42899633	Paullinia cupana seed extract	Drug	RxNorm	Ingredient	S	1311509	20121001	20991231	
2254	42899616	Petroselinum crispum root extract	Drug	RxNorm	Ingredient	S	1311510	20121001	20991231	
2255	42899617	Peucedanum ostruthium leaf extract	Drug	RxNorm	Ingredient	S	1311511	20121001	20991231	
2256	42899624	Pfaffia paniculata root extract	Drug	RxNorm	Ingredient	S	1311512	20121001	20991231	
2257	42900369	benzyl chloride	Drug	RxNorm	Ingredient	S	1311516	20121001	20991231	
2258	42900374	bismuth oxychloride	Drug	RxNorm	Ingredient	S	1311517	20121001	20991231	
2259	42900335	ceftiofur	Drug	RxNorm	Ingredient	S	1311521	20121001	20991231	
2260	42898318	aspartame	Drug	RxNorm	Ingredient	S	1311524	20121001	20991231	
2261	42900373	calcium silicate	Drug	RxNorm	Ingredient	S	1311526	20121001	20991231	
2262	42898463	cocamidopropyl PG-dimonium chloride phosphate	Drug	RxNorm	Ingredient	S	1311528	20121001	20991231	
2263	42898900	Coffea arabica fruit extract	Drug	RxNorm	Ingredient	S	1311529	20121001	20991231	
2264	42898974	European elderberry extract	Drug	RxNorm	Ingredient	S	1311531	20121001	20991231	
2265	42899307	lithium chloride	Drug	RxNorm	Ingredient	S	1311533	20121001	20991231	
2266	42898370	Ammi visnaga fruit extract	Drug	RxNorm	Ingredient		1311536	20121001	20121202	U
2267	42900466	methylene chloride	Drug	RxNorm	Ingredient	S	1311537	20121001	20991231	
2268	42898330	Angelica keiskei top extract	Drug	RxNorm	Ingredient	S	1311538	20121001	20991231	
2269	42900477	hexamethyldisiloxane	Drug	RxNorm	Ingredient	S	1311540	20121001	20991231	
2270	42898361	Aronia melanocarpa fruit extract	Drug	RxNorm	Ingredient	S	1311541	20121001	20991231	
2271	42899101	Hibiscus sabdariffa calyx extract	Drug	RxNorm	Ingredient	S	1311543	20121001	20991231	
2272	42899698	N-methylephedrine	Drug	RxNorm	Ingredient	S	1311545	20121001	20991231	
2273	42899105	Hippophae rhamnoides fruit extract	Drug	RxNorm	Ingredient	S	1311546	20121001	20991231	
2274	42899111	Hordeum vulgare top extract	Drug	RxNorm	Ingredient	S	1311547	20121001	20991231	
2275	42899112	hydroxyproline	Drug	RxNorm	Ingredient	S	1311548	20121001	20991231	
2276	42898284	Aronia melanocarpa fruit juice	Drug	RxNorm	Ingredient	S	1311549	20121001	20991231	
2277	42898894	distearyldimonium	Drug	RxNorm	Ingredient	S	1311550	20121001	20991231	
2278	42899404	Lilium candidum bulb extract	Drug	RxNorm	Ingredient	S	1311551	20121001	20991231	
2279	42899803	robenidine	Drug	RxNorm	Ingredient	S	1311554	20121001	20991231	
2280	42900441	nitarsone	Drug	RxNorm	Ingredient	S	1311555	20121001	20991231	
2281	42899702	nonoxynol-10	Drug	RxNorm	Ingredient	S	1311556	20121001	20991231	
2282	42898636	Benincasa hispida fruit extract	Drug	RxNorm	Ingredient	S	1311557	20121001	20991231	
2283	42899703	nonoxynol-100	Drug	RxNorm	Ingredient	S	1311558	20121001	20991231	
2284	42899704	nonoxynol-30	Drug	RxNorm	Ingredient	S	1311559	20121001	20991231	
2285	42900442	norflurane	Drug	RxNorm	Ingredient	S	1311560	20121001	20991231	
2286	42899644	Ocimum tenuiflorum top extract	Drug	RxNorm	Ingredient	S	1311561	20121001	20991231	
2287	42898484	Bidens bipinnata top extract	Drug	RxNorm	Ingredient	S	1311562	20121001	20991231	
2288	42900435	pentane	Drug	RxNorm	Ingredient	S	1311563	20121001	20991231	
2289	42898732	candelilla wax	Drug	RxNorm	Ingredient	S	1311564	20121001	20991231	
2290	42899913	propiolactone	Drug	RxNorm	Ingredient	S	1311565	20121001	20991231	
2291	42900569	salinomycin	Drug	RxNorm	Ingredient	S	1311566	20121001	20991231	
2292	42900563	sulisobenzone	Drug	RxNorm	Ingredient	S	1311567	20121001	20991231	
2293	42900356	carnuba wax	Drug	RxNorm	Ingredient	S	1311568	20121001	20991231	
2294	42900108	tetrofosmin	Drug	RxNorm	Ingredient	S	1311569	20121001	20991231	
2295	42898586	cetyl esters wax	Drug	RxNorm	Ingredient	S	1311570	20121001	20991231	
2296	42900263	ethyl vanillin	Drug	RxNorm	Ingredient	S	1311571	20121001	20991231	
2297	42900281	decyl glucoside	Drug	RxNorm	Ingredient	S	1311572	20121001	20991231	
2298	42898920	Citrus aurantium fruit extract	Drug	RxNorm	Ingredient	S	1311573	20121001	20991231	
2299	42898552	C13-14 isoparaffin	Drug	RxNorm	Ingredient	S	1311575	20121001	20991231	
2300	42900326	cocamidopropyl betaine	Drug	RxNorm	Ingredient	S	1311576	20121001	20991231	
2301	42898960	Crataegus monogyna fruit extract	Drug	RxNorm	Ingredient	S	1311577	20121001	20991231	
2302	42900023	Tribulus terrestris fruit extract	Drug	RxNorm	Ingredient	S	1311579	20121001	20991231	
2303	42898845	Cullen corylifolium fruit extract	Drug	RxNorm	Ingredient	S	1311580	20121001	20991231	
2304	42900037	Zanthoxylum piperitum fruit pulp extract	Drug	RxNorm	Ingredient	S	1311581	20121001	20991231	
2305	42900440	nifurpipone	Drug	RxNorm	Ingredient	S	1311582	20121001	20991231	
2306	42899705	nicarbazin	Drug	RxNorm	Ingredient	S	1311583	20121001	20991231	
2307	42898872	Cymbopogon schoenanthus top extract	Drug	RxNorm	Ingredient	S	1311584	20121001	20991231	
2308	42900469	metomidate	Drug	RxNorm	Ingredient	S	1311585	20121001	20991231	
2309	42899898	Pinus massoniana resin	Drug	RxNorm	Ingredient	S	1311586	20121001	20991231	
2310	42899024	Empetrum nigrum fruit juice	Drug	RxNorm	Ingredient	S	1311589	20121001	20991231	
2311	42899007	Forsythia suspensa fruit extract	Drug	RxNorm	Ingredient	S	1311590	20121001	20991231	
2312	42899014	Fritillaria przewalskii bulb extract	Drug	RxNorm	Ingredient	S	1311591	20121001	20991231	
2313	42900317	dimethyldodecylbenzylammonium	Drug	RxNorm	Ingredient	S	1311593	20121001	20991231	
2314	42899262	Garcinia cambogia fruit extract	Drug	RxNorm	Ingredient	S	1311595	20121001	20991231	
2315	42899202	Gleditsia sinensis fruit extract	Drug	RxNorm	Ingredient	S	1311596	20121001	20991231	
2316	42899159	Hamamelis virginiana top water extract	Drug	RxNorm	Ingredient	S	1311598	20121001	20991231	
2317	42900395	abetimus	Drug	RxNorm	Ingredient	S	1311600	20121001	20991231	
2318	42899164	Hedera helix top extract	Drug	RxNorm	Ingredient	S	1311601	20121001	20991231	
2319	42898249	3,7-dimethyloctanal	Drug	RxNorm	Ingredient	S	1311602	20121001	20991231	
2320	42898257	acetyltriethyl citrate	Drug	RxNorm	Ingredient	S	1311603	20121001	20991231	
2321	42899121	Hippophae rhamnoides fruit juice	Drug	RxNorm	Ingredient	S	1311604	20121001	20991231	
2322	42898899	Codium tomentosum extract	Drug	RxNorm	Ingredient	S	1311605	20121001	20991231	
2323	42898276	amyl cinnamal	Drug	RxNorm	Ingredient	S	1311606	20121001	20991231	
2324	42899115	Hovenia dulcis fruit extract	Drug	RxNorm	Ingredient	S	1311608	20121001	20991231	
2325	42899434	Inonotus obliquus fruiting body extract	Drug	RxNorm	Ingredient	S	1311610	20121001	20991231	
2326	42900329	avocado oil	Drug	RxNorm	Ingredient	S	1311611	20121001	20991231	
2327	42899504	Ipomoea purpurea top extract	Drug	RxNorm	Ingredient	S	1311612	20121001	20991231	
2328	42900517	glycereth-18	Drug	RxNorm	Ingredient	S	1311613	20121001	20991231	
2329	42900465	methyl trimethicone	Drug	RxNorm	Ingredient	S	1311614	20121001	20991231	
2330	42899431	Kigelia africana fruit extract	Drug	RxNorm	Ingredient	S	1311615	20121001	20991231	
2331	42900264	ethylhexyl methoxycrylene	Drug	RxNorm	Ingredient	S	1311616	20121001	20991231	
2332	42900443	octyldodecyl myristate	Drug	RxNorm	Ingredient	S	1311617	20121001	20991231	
2333	42900498	lemon peel wax	Drug	RxNorm	Ingredient	S	1311618	20121001	20991231	
2334	42900336	ceteareth 20	Drug	RxNorm	Ingredient	S	1311619	20121001	20991231	
2335	42900337	ceteareth-12	Drug	RxNorm	Ingredient	S	1311620	20121001	20991231	
2336	42900338	ceteareth-15	Drug	RxNorm	Ingredient	S	1311621	20121001	20991231	
2337	42898578	ceteareth-25	Drug	RxNorm	Ingredient	S	1311622	20121001	20991231	
2338	42898579	ceteareth-30	Drug	RxNorm	Ingredient	S	1311623	20121001	20991231	
2339	42898581	ceteareth-6	Drug	RxNorm	Ingredient	S	1311624	20121001	20991231	
2340	42899411	Limonium vulgare flowering top extract	Drug	RxNorm	Ingredient	S	1311627	20121001	20991231	
2341	42900248	cupric arsenite	Drug	RxNorm	Ingredient	S	1311628	20121001	20991231	
2342	42900439	nickel	Drug	RxNorm	Ingredient	S	1311629	20121001	20991231	
2343	42899339	lowbush blueberry extract	Drug	RxNorm	Ingredient	S	1311630	20121001	20991231	
2344	42900560	strontium bromide	Drug	RxNorm	Ingredient	S	1311631	20121001	20991231	
2345	42899358	Lycium barbarum fruit extract	Drug	RxNorm	Ingredient	S	1311632	20121001	20991231	
2346	42900536	thallium	Drug	RxNorm	Ingredient	S	1311633	20121001	20991231	
2347	42899414	mercuric chloride	Drug	RxNorm	Ingredient	S	1311634	20121001	20991231	
2348	42899359	Lycium chinense fruit extract	Drug	RxNorm	Ingredient	S	1311635	20121001	20991231	
2349	42899336	Mahonia aquifolium fruiting top extract	Drug	RxNorm	Ingredient	S	1311636	20121001	20991231	
